timestamp,mission_id,sample_sec,mission_profile,altitude_ft,ambient_temp_c,throttle_pct,rpm,cht_c,egt_c,oil_pressure_bar,oil_temp_c,fuel_flow_lph,vibration_mm_s,battery_voltage_v,alternator_current_a,injection_timing_deg,engine_health_pct,anomaly_score,anomaly_flag,failure_stage,failure_event,failure_mode,severity,failure_probability_24h,rul_hours,maintenance_advisory
2026-09-04T14:00:19,SIM-MISSION-01,19,Endurance,23723.4,28.9,67.15,2591.1,99.52,712.79,4.166,93.16,38.59,3.865,27.542,26.18,17.847,36.1,0.876,1,FAILURE,1,Injector Failure,ENGINE_FAILURE,0.8546,14.0,Emergency shutdown / maintenance inspection
2026-09-04T14:00:20,SIM-MISSION-01,20,Endurance,24153.9,27.05,68.74,2581.6,97.86,709.63,4.091,93.88,38.38,3.942,27.512,25.6,17.844,35.45,0.902,1,FAILURE,1,Injector Failure,ENGINE_FAILURE,0.8767,12.5,Emergency shutdown / maintenance inspection
2026-09-04T14:00:21,SIM-MISSION-01,21,Endurance,23991.5,29.39,69.4,2576.9,100.67,725.97,4.082,94.71,38.52,4.01,27.586,25.52,17.813,35.02,0.919,1,FAILURE,1,Injector Failure,ENGINE_FAILURE,0.8912,11.0,Emergency shutdown / maintenance inspection
2026-09-04T14:00:22,SIM-MISSION-01,22,Endurance,24076.6,28.22,66.86,2552.2,98.94,717.91,3.986,94.65,39.16,3.993,27.551,26.86,17.769,34.59,0.9362,1,FAILURE,1,Injector Failure,ENGINE_FAILURE,0.9058,9.5,Emergency shutdown / maintenance inspection
2026-09-04T14:00:23,SIM-MISSION-01,23,Endurance,24038.7,26.56,66.97,2550.9,99.5,724.82,4.031,92.74,39.78,4.204,27.581,25.92,17.812,34.34,0.9462,1,FAILURE,1,Injector Failure,ENGINE_FAILURE,0.9143,8.0,Emergency shutdown / maintenance inspection
2026-09-04T14:00:24,SIM-MISSION-01,24,Endurance,24199.1,27.26,68.63,2568.7,99.56,723.95,4.003,95.32,39.31,4.108,27.548,25.66,17.771,33.61,0.9756,1,FAILURE,1,Injector Failure,ENGINE_FAILURE,0.9392,6.5,Emergency shutdown / maintenance inspection
2026-09-04T14:00:25,SIM-MISSION-01,25,Endurance,23941.7,28.23,68.94,2955.5,92.59,659.19,4.663,87.94,29.03,1.366,27.606,25.94,17.761,95.12,0.1151,0,NORMAL,0,Normal,NORMAL,0.1078,1448.33,No action
2026-09-04T14:00:26,SIM-MISSION-01,26,Endurance,23824.7,29.17,67.97,2891.5,90.37,660.32,4.831,87.61,28.23,1.597,27.472,26.04,17.889,95.95,0.0822,0,NORMAL,0,Normal,NORMAL,0.0798,1448.27,No action
2026-09-04T14:00:27,SIM-MISSION-01,27,Endurance,24019.1,28.79,68.61,2906.1,91.43,663.71,4.797,87.78,28.67,1.303,27.479,25.98,17.791,95.55,0.0981,0,NORMAL,0,Normal,NORMAL,0.0934,1448.2,No action
2026-09-04T14:00:28,SIM-MISSION-01,28,Endurance,24016.7,26.38,65.85,2890.6,90.77,653.57,4.858,88.03,29.17,1.673,27.686,25.98,17.839,95.34,0.1065,0,NORMAL,0,Normal,NORMAL,0.1005,1448.13,No action
2026-09-04T14:00:29,SIM-MISSION-01,29,Endurance,24058.6,25.24,67.44,2936.8,90.44,662.73,4.775,88.7,29.46,1.484,27.478,25.96,17.842,95.73,0.0908,0,NORMAL,0,Normal,NORMAL,0.0872,1448.07,No action
2026-09-04T14:00:30,SIM-MISSION-01,30,Endurance,23986.9,28.52,66.92,2898.5,89.89,661.18,4.756,87.22,28.88,1.433,27.599,25.8,17.781,95.16,0.1137,0,NORMAL,0,Normal,NORMAL,0.1066,1448.0,No action
2026-09-04T14:00:31,SIM-MISSION-01,31,Endurance,24094.2,28.44,68.8,2923.2,90.36,662.28,4.821,88.22,28.86,1.516,27.663,26.65,17.758,95.64,0.0945,0,NORMAL,0,Normal,NORMAL,0.0903,1447.93,No action
2026-09-04T14:00:32,SIM-MISSION-01,32,Endurance,24000.6,27.65,67.53,2936.5,88.76,657.6,4.741,87.92,28.75,1.499,27.655,26.57,17.659,95.38,0.1047,0,NORMAL,0,Normal,NORMAL,0.099,1447.87,No action
2026-09-04T14:00:33,SIM-MISSION-01,33,Endurance,23858.5,28.82,67.07,2889.9,90.25,662.9,4.865,88.07,28.71,1.558,27.581,26.16,17.806,95.43,0.1029,0,NORMAL,0,Normal,NORMAL,0.0974,1447.8,No action
2026-09-04T14:00:34,SIM-MISSION-01,34,Endurance,23961.2,28.15,67.15,2942.2,90.06,661.68,4.741,88.75,29.32,1.532,27.68,25.87,17.768,95.55,0.0979,0,NORMAL,0,Normal,NORMAL,0.0932,1447.73,No action
2026-09-04T14:00:35,SIM-MISSION-01,35,Endurance,24057.4,27.69,70.29,2907.9,91.61,664.08,4.77,87.0,29.25,1.641,27.587,25.61,17.813,96.2,0.0719,0,NORMAL,0,Normal,NORMAL,0.0711,1447.67,No action
2026-09-04T14:00:36,SIM-MISSION-01,36,Endurance,23874.6,26.7,70.4,2904.6,91.4,654.8,4.818,88.92,29.06,1.48,27.458,25.62,17.708,95.59,0.0963,0,NORMAL,0,Normal,NORMAL,0.0918,1447.6,No action
2026-09-04T14:00:37,SIM-MISSION-01,37,Endurance,24063.6,28.26,68.38,2901.9,90.73,654.87,4.901,87.48,28.73,1.575,27.716,26.4,17.776,95.44,0.1022,0,NORMAL,0,Normal,NORMAL,0.0969,1447.53,No action
2026-09-04T14:00:38,SIM-MISSION-01,38,Endurance,23775.9,28.34,69.42,2905.9,89.99,660.7,4.729,88.95,29.01,1.468,27.574,25.85,17.793,96.04,0.0783,0,NORMAL,0,Normal,NORMAL,0.0766,1447.47,No action
2026-09-04T14:00:39,SIM-MISSION-01,39,Endurance,23865.4,28.29,68.85,2922.7,91.13,661.78,4.789,88.56,28.69,1.555,27.534,25.66,17.831,96.23,0.0709,0,NORMAL,0,Normal,NORMAL,0.0702,1447.4,No action
2026-09-04T14:00:40,SIM-MISSION-01,40,Endurance,24009.5,29.3,67.5,2949.0,90.47,659.26,4.715,89.76,29.17,1.622,27.653,26.28,17.83,95.22,0.1112,0,NORMAL,0,Normal,NORMAL,0.1045,1447.33,No action
2026-09-04T14:00:41,SIM-MISSION-01,41,Endurance,23933.4,29.17,69.9,2914.3,90.57,662.64,4.877,88.1,28.75,1.54,27.56,26.57,17.845,95.39,0.1045,0,NORMAL,0,Normal,NORMAL,0.0988,1447.27,No action
2026-09-04T14:00:42,SIM-MISSION-01,42,Endurance,24002.8,26.86,70.86,2963.4,91.47,659.9,4.865,87.74,29.27,1.493,27.522,26.17,17.817,95.61,0.0958,0,NORMAL,0,Normal,NORMAL,0.0914,1447.2,No action
2026-09-04T14:00:43,SIM-MISSION-01,43,Endurance,23886.8,28.62,67.66,2894.3,89.58,661.85,4.729,88.79,29.5,1.527,27.733,26.07,17.856,95.14,0.1144,0,NORMAL,0,Normal,NORMAL,0.1072,1447.13,No action
2026-09-04T14:00:44,SIM-MISSION-01,44,Endurance,23841.1,29.44,66.87,2923.7,90.9,662.53,4.81,87.95,29.25,1.614,27.489,26.17,17.834,95.36,0.1058,0,NORMAL,0,Normal,NORMAL,0.0999,1447.07,No action
2026-09-04T14:00:45,SIM-MISSION-01,45,Endurance,23876.9,27.12,68.34,2929.4,90.94,664.79,4.791,88.42,28.63,1.504,27.489,25.94,17.852,95.17,0.1133,0,NORMAL,0,Normal,NORMAL,0.1063,1447.0,No action
2026-09-04T14:00:46,SIM-MISSION-01,46,Endurance,24084.8,27.39,70.42,2926.0,91.46,661.43,4.799,88.44,28.95,1.548,27.704,25.82,17.809,95.46,0.1015,0,NORMAL,0,Normal,NORMAL,0.0963,1446.93,No action
2026-09-04T14:00:47,SIM-MISSION-01,47,Endurance,23867.7,28.21,66.96,2975.6,89.2,655.46,4.737,89.13,29.12,1.529,27.497,26.11,17.806,96.06,0.0776,0,NORMAL,0,Normal,NORMAL,0.076,1446.87,No action
2026-09-04T14:00:48,SIM-MISSION-01,48,Endurance,23923.6,25.0,69.49,2943.8,91.06,659.39,4.694,88.03,28.64,1.553,27.637,25.8,17.749,95.37,0.1053,0,NORMAL,0,Normal,NORMAL,0.0995,1446.8,No action
2026-09-04T14:00:49,SIM-MISSION-01,49,Endurance,24045.1,27.5,68.4,2937.6,91.5,664.49,4.759,87.55,28.84,1.617,27.506,25.97,17.754,96.08,0.0767,0,NORMAL,0,Normal,NORMAL,0.0752,1446.73,No action
2026-09-04T14:00:50,SIM-MISSION-01,50,Endurance,24147.0,30.16,67.11,2935.1,91.42,664.58,4.698,88.7,29.2,1.526,27.712,26.06,17.865,95.83,0.087,0,NORMAL,0,Normal,NORMAL,0.0839,1446.67,No action
2026-09-04T14:00:51,SIM-MISSION-01,51,Endurance,23950.9,29.33,69.31,2953.3,91.71,658.1,4.72,87.84,29.53,1.401,27.56,25.43,17.805,95.97,0.0814,0,NORMAL,0,Normal,NORMAL,0.0792,1446.6,No action
2026-09-04T14:00:52,SIM-MISSION-01,52,Endurance,24032.1,26.35,69.17,2939.7,90.01,654.73,4.679,88.54,28.74,1.634,27.669,25.8,17.774,95.44,0.1022,0,NORMAL,0,Normal,NORMAL,0.0969,1446.53,No action
2026-09-04T14:00:53,SIM-MISSION-01,53,Endurance,23879.5,29.48,67.61,2960.3,90.3,650.92,4.763,88.3,29.73,1.52,27.494,26.64,17.808,95.9,0.0839,0,NORMAL,0,Normal,NORMAL,0.0813,1446.47,No action
2026-09-04T14:00:54,SIM-MISSION-01,54,Endurance,23889.6,26.71,70.41,2937.8,90.57,657.96,4.894,87.59,29.22,1.571,27.619,25.74,17.833,95.52,0.0992,0,NORMAL,0,Normal,NORMAL,0.0943,1446.4,No action
2026-09-04T14:00:55,SIM-MISSION-01,55,Endurance,24139.9,27.57,68.08,2947.8,90.78,659.58,4.801,86.97,29.27,1.569,27.594,26.07,17.846,95.82,0.0872,0,NORMAL,0,Normal,NORMAL,0.0842,1446.33,No action
2026-09-04T14:00:56,SIM-MISSION-01,56,Endurance,24077.6,28.02,67.51,2930.2,89.75,660.03,4.737,87.64,29.16,1.553,27.681,26.09,17.78,95.69,0.0924,0,NORMAL,0,Normal,NORMAL,0.0885,1446.27,No action
2026-09-04T14:00:57,SIM-MISSION-01,57,Endurance,23984.7,27.86,67.66,2937.2,91.68,660.39,4.772,86.94,29.15,1.569,27.604,25.87,17.758,95.41,0.1035,0,NORMAL,0,Normal,NORMAL,0.098,1446.2,No action
2026-09-04T14:00:58,SIM-MISSION-01,58,Endurance,23953.1,27.66,69.13,2936.7,91.27,660.93,4.755,88.53,29.28,1.615,27.59,25.94,17.742,96.3,0.068,0,NORMAL,0,Normal,NORMAL,0.0678,1446.13,No action
2026-09-04T14:00:59,SIM-MISSION-01,59,Endurance,24004.0,29.62,69.5,2963.8,91.0,656.14,4.714,87.49,29.04,1.554,27.584,25.79,17.789,95.91,0.0835,0,NORMAL,0,Normal,NORMAL,0.081,1446.07,No action
2026-09-04T14:01:00,SIM-MISSION-01,60,Endurance,24180.9,27.51,67.18,2958.3,90.64,662.64,4.755,88.0,29.54,1.702,27.463,26.21,17.897,95.4,0.1039,0,NORMAL,0,Normal,NORMAL,0.0983,1446.0,No action
2026-09-04T14:01:01,SIM-MISSION-01,61,Endurance,23827.3,26.83,68.3,2956.7,90.95,652.3,4.821,87.87,29.32,1.717,27.655,25.89,17.823,95.12,0.1153,0,NORMAL,0,Normal,NORMAL,0.108,1445.93,No action
2026-09-04T14:01:02,SIM-MISSION-01,62,Endurance,23929.9,29.2,68.48,2907.2,91.49,659.92,4.762,87.49,28.8,1.476,27.574,25.85,17.869,95.81,0.0877,0,NORMAL,0,Normal,NORMAL,0.0846,1445.87,No action
2026-09-04T14:01:03,SIM-MISSION-01,63,Endurance,23983.0,27.47,66.86,2957.6,91.24,662.88,4.895,87.15,28.74,1.411,27.64,25.89,17.766,95.24,0.1104,0,NORMAL,0,Normal,NORMAL,0.1038,1445.8,No action
2026-09-04T14:01:04,SIM-MISSION-01,64,Endurance,23821.2,28.28,68.82,2974.0,90.16,654.94,4.956,87.74,28.81,1.492,27.589,26.23,17.838,95.6,0.0958,0,NORMAL,0,Normal,NORMAL,0.0914,1445.73,No action
2026-09-04T14:01:05,SIM-MISSION-01,65,Endurance,24158.6,27.7,69.15,2979.6,91.86,659.33,4.848,87.73,28.98,1.451,27.575,26.04,17.792,94.79,0.1283,0,NORMAL,0,Normal,NORMAL,0.119,1445.67,No action
2026-09-04T14:01:06,SIM-MISSION-01,66,Endurance,23891.0,27.09,70.59,2934.8,90.48,656.09,4.802,88.29,29.06,1.565,27.613,25.96,17.763,95.11,0.1157,0,NORMAL,0,Normal,NORMAL,0.1084,1445.6,No action
2026-09-04T14:01:07,SIM-MISSION-01,67,Endurance,24216.2,27.46,65.38,2937.9,91.03,665.04,4.861,88.75,29.38,1.639,27.659,26.14,17.794,95.55,0.0981,0,NORMAL,0,Normal,NORMAL,0.0934,1445.53,No action
2026-09-04T14:01:08,SIM-MISSION-01,68,Endurance,24135.1,28.17,69.17,2937.3,91.81,660.32,4.771,89.09,29.22,1.611,27.555,26.15,17.819,95.07,0.1172,0,NORMAL,0,Normal,NORMAL,0.1097,1445.47,No action
2026-09-04T14:01:09,SIM-MISSION-01,69,Endurance,24128.1,29.06,66.58,2963.7,90.08,662.57,4.841,87.73,28.73,1.545,27.503,26.1,17.815,95.48,0.1007,0,NORMAL,0,Normal,NORMAL,0.0956,1445.4,No action
2026-09-04T14:01:10,SIM-MISSION-01,70,Endurance,24149.9,29.69,67.7,2970.2,90.88,658.65,4.777,88.41,29.82,1.662,27.727,26.4,17.719,95.66,0.0935,0,NORMAL,0,Normal,NORMAL,0.0895,1445.33,No action
2026-09-04T14:01:11,SIM-MISSION-01,71,Endurance,23919.7,27.18,69.13,2936.7,91.03,662.23,4.771,87.56,28.76,1.621,27.527,26.34,17.804,94.92,0.1232,0,NORMAL,0,Normal,NORMAL,0.1147,1445.27,No action
2026-09-04T14:01:12,SIM-MISSION-01,72,Endurance,23870.1,26.53,69.96,2958.5,90.17,657.08,4.793,88.11,28.56,1.519,27.647,26.4,17.702,95.17,0.1132,0,NORMAL,0,Normal,NORMAL,0.1062,1445.2,No action
2026-09-04T14:01:13,SIM-MISSION-01,73,Endurance,24283.6,28.64,68.36,2958.2,90.67,660.54,4.851,87.74,29.06,1.588,27.671,26.53,17.885,95.59,0.0965,0,NORMAL,0,Normal,NORMAL,0.092,1445.13,No action
2026-09-04T14:01:14,SIM-MISSION-01,74,Endurance,23850.5,27.17,67.88,2958.2,90.12,663.1,4.754,87.68,28.54,1.509,27.605,25.55,17.755,95.97,0.0812,0,NORMAL,0,Normal,NORMAL,0.079,1445.07,No action
2026-09-04T14:01:15,SIM-MISSION-01,75,Endurance,24122.6,26.9,67.64,2921.5,91.49,656.05,4.846,88.64,28.58,1.553,27.562,25.66,17.783,95.23,0.1106,0,NORMAL,0,Normal,NORMAL,0.104,1445.0,No action
2026-09-04T14:01:16,SIM-MISSION-01,76,Endurance,23717.8,28.68,69.75,2941.2,91.42,664.7,4.654,88.89,28.94,1.672,27.566,25.75,17.802,95.49,0.1005,0,NORMAL,0,Normal,NORMAL,0.0954,1444.93,No action
2026-09-04T14:01:17,SIM-MISSION-01,77,Endurance,24113.8,28.13,67.73,2916.9,90.22,655.36,4.69,87.12,28.65,1.501,27.596,25.9,17.726,95.14,0.1146,0,NORMAL,0,Normal,NORMAL,0.1074,1444.87,No action
2026-09-04T14:01:18,SIM-MISSION-01,78,Endurance,24087.6,28.06,67.67,2961.1,91.71,665.45,4.902,87.78,28.9,1.668,27.725,26.46,17.683,96.72,0.0512,0,NORMAL,0,Normal,NORMAL,0.0535,1444.8,No action
2026-09-04T14:01:19,SIM-MISSION-01,79,Endurance,23982.7,28.73,69.07,2949.3,90.89,665.21,4.782,88.72,29.19,1.579,27.637,26.03,17.745,95.23,0.1107,0,NORMAL,0,Normal,NORMAL,0.1041,1444.73,No action
2026-09-04T14:01:20,SIM-MISSION-01,80,Endurance,23939.6,28.25,68.48,2965.8,89.97,659.43,4.773,87.37,29.11,1.483,27.565,26.07,17.817,94.66,0.1335,0,NORMAL,0,Normal,NORMAL,0.1235,1444.67,No action
2026-09-04T14:01:21,SIM-MISSION-01,81,Endurance,24055.7,27.2,70.08,2923.3,91.39,664.61,4.873,87.55,28.9,1.651,27.593,26.29,17.751,95.11,0.1154,0,NORMAL,0,Normal,NORMAL,0.1081,1444.6,No action
2026-09-04T14:01:22,SIM-MISSION-01,82,Endurance,24066.4,28.1,66.97,2943.7,91.12,661.05,4.794,87.85,29.07,1.662,27.439,25.59,17.723,96.15,0.0739,0,NORMAL,0,Normal,NORMAL,0.0728,1444.53,No action
2026-09-04T14:01:23,SIM-MISSION-01,83,Endurance,24094.8,26.51,67.11,2941.2,90.45,660.63,4.811,88.23,28.74,1.602,27.483,26.37,17.646,95.95,0.082,0,NORMAL,0,Normal,NORMAL,0.0797,1444.47,No action
2026-09-04T14:01:24,SIM-MISSION-01,84,Endurance,24091.3,26.79,68.35,2982.1,89.76,668.11,4.827,88.02,29.15,1.725,27.671,25.33,17.86,96.11,0.0757,0,NORMAL,0,Normal,NORMAL,0.0744,1444.4,No action
2026-09-04T14:01:25,SIM-MISSION-01,85,Endurance,23907.7,28.03,66.37,2948.6,91.19,657.41,4.839,87.28,29.07,1.506,27.585,26.58,17.806,95.54,0.0982,0,NORMAL,0,Normal,NORMAL,0.0935,1444.33,No action
2026-09-04T14:01:26,SIM-MISSION-01,86,Endurance,24008.7,26.51,69.62,2947.5,91.07,660.34,4.767,88.31,29.37,1.5,27.595,26.02,17.863,95.77,0.089,0,NORMAL,0,Normal,NORMAL,0.0857,1444.27,No action
2026-09-04T14:01:27,SIM-MISSION-01,87,Endurance,24101.2,27.54,69.07,2924.2,91.01,662.52,4.857,87.78,28.53,1.582,27.586,26.13,17.808,95.25,0.1098,0,NORMAL,0,Normal,NORMAL,0.1033,1444.2,No action
2026-09-04T14:01:28,SIM-MISSION-01,88,Endurance,23916.0,29.53,68.52,2962.6,90.6,660.34,4.912,88.25,28.59,1.669,27.68,26.34,17.81,95.59,0.0965,0,NORMAL,0,Normal,NORMAL,0.092,1444.13,No action
2026-09-04T14:01:29,SIM-MISSION-01,89,Endurance,23917.7,27.61,69.36,2934.5,90.62,658.23,4.912,88.61,28.87,1.546,27.641,26.26,17.719,95.58,0.0967,0,NORMAL,0,Normal,NORMAL,0.0922,1444.07,No action
2026-09-04T14:01:30,SIM-MISSION-01,90,Endurance,24072.1,26.31,65.36,2956.8,92.41,660.59,4.833,87.43,29.17,1.616,27.481,25.85,17.84,95.64,0.0944,0,NORMAL,0,Normal,NORMAL,0.0902,1444.0,No action
2026-09-04T14:01:31,SIM-MISSION-01,91,Endurance,23879.4,27.65,65.39,2932.0,91.04,663.56,4.723,88.78,29.11,1.646,27.693,26.1,17.824,96.01,0.0797,0,NORMAL,0,Normal,NORMAL,0.0778,1443.93,No action
2026-09-04T14:01:32,SIM-MISSION-01,92,Endurance,23951.4,26.86,65.22,2957.7,89.57,658.72,4.721,86.91,29.52,1.558,27.731,26.36,17.754,94.72,0.1311,0,NORMAL,0,Normal,NORMAL,0.1214,1443.87,No action
2026-09-04T14:01:33,SIM-MISSION-01,93,Endurance,23970.0,27.9,68.47,2951.8,91.11,657.31,4.779,88.11,29.03,1.61,27.572,25.9,17.83,95.09,0.1164,0,NORMAL,0,Normal,NORMAL,0.109,1443.8,No action
2026-09-04T14:01:34,SIM-MISSION-01,94,Endurance,23810.8,27.3,70.11,2913.8,92.2,654.42,4.812,87.38,29.12,1.61,27.469,25.94,17.712,95.67,0.0934,0,NORMAL,0,Normal,NORMAL,0.0893,1443.73,No action
2026-09-04T14:01:35,SIM-MISSION-01,95,Endurance,24054.0,28.58,69.81,2962.0,92.19,665.08,4.753,87.89,29.57,1.491,27.573,25.71,17.742,95.26,0.1095,0,NORMAL,0,Normal,NORMAL,0.103,1443.67,No action
2026-09-04T14:01:36,SIM-MISSION-01,96,Endurance,23912.3,27.2,69.25,2955.0,92.21,659.97,4.78,87.28,29.38,1.509,27.48,25.92,17.801,95.12,0.1151,0,NORMAL,0,Normal,NORMAL,0.1078,1443.6,No action
2026-09-04T14:01:37,SIM-MISSION-01,97,Endurance,23880.4,28.21,68.95,2926.8,90.03,659.56,4.828,88.03,28.44,1.455,27.703,25.7,17.837,95.62,0.0952,0,NORMAL,0,Normal,NORMAL,0.0909,1443.53,No action
2026-09-04T14:01:38,SIM-MISSION-01,98,Endurance,23927.4,25.94,67.49,2914.4,90.86,660.42,4.757,87.84,28.89,1.451,27.585,25.81,17.709,95.61,0.0958,0,NORMAL,0,Normal,NORMAL,0.0914,1443.47,No action
2026-09-04T14:01:39,SIM-MISSION-01,99,Endurance,23935.6,28.7,65.67,2946.4,91.55,662.6,4.819,87.12,29.04,1.476,27.775,25.84,17.833,95.94,0.0823,0,NORMAL,0,Normal,NORMAL,0.08,1443.4,No action
2026-09-04T14:01:40,SIM-MISSION-01,100,Endurance,24120.0,27.14,71.87,2940.5,91.23,652.58,4.868,87.35,29.57,1.699,27.666,26.3,17.737,95.42,0.1033,0,NORMAL,0,Normal,NORMAL,0.0978,1443.33,No action
2026-09-04T14:01:41,SIM-MISSION-01,101,Endurance,23764.6,27.12,67.13,2926.9,90.05,659.04,4.801,88.18,29.49,1.588,27.619,26.01,17.901,95.05,0.1178,0,NORMAL,0,Normal,NORMAL,0.1101,1443.27,No action
2026-09-04T14:01:42,SIM-MISSION-01,102,Endurance,23678.0,26.47,65.88,2935.0,90.87,672.03,4.955,86.94,28.63,1.539,27.739,26.34,17.816,95.82,0.0873,0,NORMAL,0,Normal,NORMAL,0.0842,1443.2,No action
